Index,URL,HTML Folder
245,dweb.link/ipfs/bafkreicdpek4m7p2ytmexljnhbg6es5zewkd3cui57bhh3wf6roqojc7te,phishing_resources/fully_downloaded_web_pages/245_dweb/dweb.link/ipfs/bafkreicdpek4m7p2ytmexljnhbg6es5zewkd3cui57bhh3wf6roqojc7te/bafkreicdpek4m7p2ytmexljnhbg6es5zewkd3cui57bhh3wf6roqojc7te.html
246,coineswlletextens.webflow.io/,phishing_resources/fully_downloaded_web_pages/246_webflow/coineswlletextens.webflow.io/index.html
247,coinbasewalleteaxtension.webflow.io/,phishing_resources/fully_downloaded_web_pages/247_webflow/coinbasewalleteaxtension.webflow.io/index.html
248,bafkreidx3paecnw4ky7t6ub5ewh6f6x3peph4iyk2j23vzjawkhopsersu.ipfs.dweb.link/,phishing_resources/fully_downloaded_web_pages/248_dweb/bafkreidx3paecnw4ky7t6ub5ewh6f6x3peph4iyk2j23vzjawkhopsersu.ipfs.dweb.link/index.html
251,www.ksqzzzp.com/,phishing_resources/fully_downloaded_web_pages/251_ksqzzzp/www.ksqzzzp.com/index.html
252,walxztconnt.gitbook.io/us/,phishing_resources/fully_downloaded_web_pages/252_gitbook/walxztconnt.gitbook.io/us/index.html
253,walleteconneeect.gitbook.io/us/,phishing_resources/fully_downloaded_web_pages/253_gitbook/walleteconneeect.gitbook.io/us/index.html
254,us-mdevice.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/254_us-mdevice/us-mdevice.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
255,uphalddloginb.gitbook.io/us/,phishing_resources/fully_downloaded_web_pages/255_gitbook/uphalddloginb.gitbook.io/us/index.html
256,ultimate.kraftonevent.com/,phishing_resources/fully_downloaded_web_pages/256_kraftonevent/ultimate.kraftonevent.com/index.html
257,trezorwalletwbi.gitbook.io/us/,phishing_resources/fully_downloaded_web_pages/257_gitbook/trezorwalletwbi.gitbook.io/us/index.html
258,terios.shop/,phishing_resources/fully_downloaded_web_pages/258_terios/terios.shop/index.html
264,yahooservicemaillogin3.weeblysite.com/,phishing_resources/fully_downloaded_web_pages/264_weeblysite/yahooservicemaillogin3.weeblysite.com/index.html
265,xuxfznnf.xyz/,phishing_resources/fully_downloaded_web_pages/265_xuxfznnf/xuxfznnf.xyz/index.html
274,www.instagram.com.sg-vnt-3.sosis-berurat.live/,phishing_resources/fully_downloaded_web_pages/274_sosis-berurat/www.instagram.com.sg-vnt-3.sosis-berurat.live/index.html
275,wwv-fmi-lcloud-ld.com/isignesp.php,phishing_resources/fully_downloaded_web_pages/275_wwv-fmi-lcloud-ld/wwv-fmi-lcloud-ld.com/isignesp.php/isignesp.php.html
276,wwv-fmi-lcloud-ld.com/icloud2022-esp.php,phishing_resources/fully_downloaded_web_pages/276_wwv-fmi-lcloud-ld/wwv-fmi-lcloud-ld.com/icloud2022-esp.php/icloud2022-esp.php.html
278,wrq.nce.mybluehost.me/wp-includes/images/media/N404/auth/entrar.php,phishing_resources/fully_downloaded_web_pages/278_mybluehost/wrq.nce.mybluehost.me/wp-includes/images/media/N404/auth/entrar.php/entrar.php.html
279,woozy-ocean.surge.sh/id.html/,phishing_resources/fully_downloaded_web_pages/279_surge/woozy-ocean.surge.sh/id.html/index.html
281,walxztconnt.gitbook.io/,phishing_resources/fully_downloaded_web_pages/281_gitbook/walxztconnt.gitbook.io/index.html
293,support-lcioud.support/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/293_support-lcioud/support-lcioud.support/icloud2022-esp.php/isignesp.php/isignesp.php.html
294,uniswap-interface-git-revert-307a995-uniswap.vercel.app/0.43895085482306717,phishing_resources/fully_downloaded_web_pages/294_vercel/uniswap-interface-git-revert-307a995-uniswap.vercel.app/0.43895085482306717/0.43895085482306717.html
295,tokenpocket.00852.top/,phishing_resources/fully_downloaded_web_pages/295_00852/tokenpocket.00852.top/index.html
298,teiegrexm.icu/,phishing_resources/fully_downloaded_web_pages/298_teiegrexm/teiegrexm.icu/index.html
305,spsam-sam18-cs1.firebaseapp.com/,phishing_resources/fully_downloaded_web_pages/305_firebaseapp/spsam-sam18-cs1.firebaseapp.com/index.html
307,soportelcloud.ru.com/icloud2022-esp.php/,phishing_resources/fully_downloaded_web_pages/307_ru/soportelcloud.ru.com/icloud2022-esp.php/index.html
311,selvaaaaa.github.io/ig-clone/,phishing_resources/fully_downloaded_web_pages/311_github/selvaaaaa.github.io/ig-clone/index.html
314,recuperaciones-ishopmexico.com/s2.php,phishing_resources/fully_downloaded_web_pages/314_recuperaciones-ishopmexico/recuperaciones-ishopmexico.com/s2.php/s2.php.html
319,pub-4b86a7a34b6840eaab80ac9a7345217c.r2.dev/ARindex.html,phishing_resources/fully_downloaded_web_pages/319_r2/pub-4b86a7a34b6840eaab80ac9a7345217c.r2.dev/ARindex.html
325,passswichweiz.sviluppo.host/no/cf/Entry.php,phishing_resources/fully_downloaded_web_pages/325_sviluppo/passswichweiz.sviluppo.host/no/cf/Entry.php/index.html
326,page-support-center.bond/contract/61550888174055,phishing_resources/fully_downloaded_web_pages/326_page-support-center/page-support-center.bond/contract/61550888174055/61550888174055.html
327,page-support-center.bond/contract/100089871245171,phishing_resources/fully_downloaded_web_pages/327_page-support-center/page-support-center.bond/contract/100089871245171/100089871245171.html
328,p5.dailycontestportal.com/africa/ml/orange-letter-1/fr-1.php,phishing_resources/fully_downloaded_web_pages/328_dailycontestportal/p5.dailycontestportal.com/africa/ml/orange-letter-1/fr-1.php/fr-1.php.html
332,soporte-mixup.com/s2.php,phishing_resources/fully_downloaded_web_pages/332_soporte-mixup/soporte-mixup.com/s2.php/s2.php.html
333,online-service-mixup.com/s2.php,phishing_resources/fully_downloaded_web_pages/333_online-service-mixup/online-service-mixup.com/s2.php/s2.php.html
336,nua.zzm.mybluehost.me/fed/,phishing_resources/fully_downloaded_web_pages/336_mybluehost/nua.zzm.mybluehost.me/fed/index.html
341,nft-opsea26.vercel.app/,phishing_resources/fully_downloaded_web_pages/341_vercel/nft-opsea26.vercel.app/index.html
342,neoayus.github.io/clone.netflix,phishing_resources/fully_downloaded_web_pages/342_github/neoayus.github.io/clone.netflix/clone.netflix.html
351,meta.com-case0950498.com/help/contact/683312048107526,phishing_resources/fully_downloaded_web_pages/351_com-case0950498/meta.com-case0950498.com/help/contact/683312048107526/683312048107526.html
352,macstoremx-solicitud.com/s2.php,phishing_resources/fully_downloaded_web_pages/352_macstoremx-solicitud/macstoremx-solicitud.com/s2.php/s2.php.html
354,location-mapps.click/icloud2022-esp.php,phishing_resources/fully_downloaded_web_pages/354_location-mapps/location-mapps.click/icloud2022-esp.php/icloud2022-esp.php.html
356,lnfo-lcloudd.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/356_lnfo-lcloudd/lnfo-lcloudd.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
357,l.ead.me/bfKcmz,phishing_resources/fully_downloaded_web_pages/357_ead/l.ead.me/bfKcmz/bfKcmz.html
369,ishopretencion.com/s2.php,phishing_resources/fully_downloaded_web_pages/369_ishopretencion/ishopretencion.com/s2.php/s2.php.html
370,ishopmx-soporte-online.com/s2.php,phishing_resources/fully_downloaded_web_pages/370_ishopmx-soporte-online/ishopmx-soporte-online.com/s2.php/s2.php.html
371,incasacrg.com/arves.1/login.php,phishing_resources/fully_downloaded_web_pages/371_incasacrg/incasacrg.com/arves.1/login.php/login.php.html
377,home-105020.weeblysite.com/,phishing_resources/fully_downloaded_web_pages/377_weeblysite/home-105020.weeblysite.com/index.html
378,h567268.linp070.arubabusiness.it/_1201290JLSD/am/,phishing_resources/fully_downloaded_web_pages/378_arubabusiness/h567268.linp070.arubabusiness.it/_1201290JLSD/am/index.html
379,h567268.linp070.arubabusiness.it/_1201290JLSD/,phishing_resources/fully_downloaded_web_pages/379_arubabusiness/h567268.linp070.arubabusiness.it/_1201290JLSD/index.html
380,h567268.linp067.arubabusiness.it/_91028189212,phishing_resources/fully_downloaded_web_pages/380_arubabusiness/h567268.linp067.arubabusiness.it/_91028189212/_91028189212.html
381,gtm.you1.cn/id/43654645546,phishing_resources/fully_downloaded_web_pages/381_you1/gtm.you1.cn/id/43654645546/43654645546.html
382,gsz.fyn.mybluehost.me/c7294/,phishing_resources/fully_downloaded_web_pages/382_mybluehost/gsz.fyn.mybluehost.me/c7294/index.html
390,find-cludsoport.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/390_find-cludsoport/find-cludsoport.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
395,facebook-watch.pages.dev/reg-no-deeplink,phishing_resources/fully_downloaded_web_pages/395_pages/facebook-watch.pages.dev/reg-no-deeplink/index.html?is_two_steps_login=0&cid=103&refid=8.html
398,servicio-online-macstoremx.com/s2.php,phishing_resources/fully_downloaded_web_pages/398_servicio-online-macstoremx/servicio-online-macstoremx.com/s2.php/s2.php.html
399,enqxnvos.elementor.cloud//ESPAGNE/ESP/ES/ESDHL/ESATE24V99SES/89HJFSES554/payment.html,phishing_resources/fully_downloaded_web_pages/399_elementor/enqxnvos.elementor.cloud//ESPAGNE/ESP/ES/ESDHL/ESATE24V99SES/89HJFSES554/payment.html
400,encontrar-lostdevice.app/icloud2022-esp.php/,phishing_resources/fully_downloaded_web_pages/400_encontrar-lostdevice/encontrar-lostdevice.app/icloud2022-esp.php/index.html
401,encontrar-iphone.app/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/401_encontrar-iphone/encontrar-iphone.app/icloud2022-esp.php/isignesp.php/isignesp.php.html
402,docs20974678994.myphotos.cc/idwellhtml/94845/,phishing_resources/fully_downloaded_web_pages/402_myphotos/docs20974678994.myphotos.cc/idwellhtml/94845/index.html
404,devopvinayak.github.io/myweb.netflix-clone/,phishing_resources/fully_downloaded_web_pages/404_github/devopvinayak.github.io/myweb.netflix-clone/index.html
405,deviceiforgotsuport.cfd/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/405_deviceiforgotsuport/deviceiforgotsuport.cfd/icloud2022-esp.php/isignesp.php/isignesp.php.html
410,crackw1.shop/,phishing_resources/fully_downloaded_web_pages/410_crackw1/crackw1.shop/index.html
412,cloud-is.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/412_cloud-is/cloud-is.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
416,business-help-five.vercel.app/,phishing_resources/fully_downloaded_web_pages/416_vercel/business-help-five.vercel.app/index.html
418,bcit.pro/2/6083387767/Instagram.com.html,phishing_resources/fully_downloaded_web_pages/418_bcit/bcit.pro/2/6083387767/Instagram.com.html
422,ayushdubey570.github.io/Netflix-Clone/,phishing_resources/fully_downloaded_web_pages/422_github/ayushdubey570.github.io/Netflix-Clone/index.html
424,archana130.github.io/face_clone/,phishing_resources/fully_downloaded_web_pages/424_github/archana130.github.io/face_clone/index.html
426,app-mysupport.us/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/426_app-mysupport/app-mysupport.us/icloud2022-esp.php/isignesp.php/isignesp.php.html
429,a1yaary.github.io/netflix_clone,phishing_resources/fully_downloaded_web_pages/429_github/a1yaary.github.io/netflix_clone/netflix_clone.html
430,6868365.cc:8989/,phishing_resources/fully_downloaded_web_pages/430_6868365/6868365.cc:8989/index.html
431,5ythgfmank85387sg3g67788lghjgfmank85387sg3g6.weeblysite.com/,phishing_resources/fully_downloaded_web_pages/431_weeblysite/5ythgfmank85387sg3g67788lghjgfmank85387sg3g6.weeblysite.com/index.html
433,recuperacion-macstoremx.com/s2.php,phishing_resources/fully_downloaded_web_pages/433_recuperacion-macstoremx/recuperacion-macstoremx.com/s2.php/s2.php.html
434,pub-f299ed5a53554671a7c61c793888b7ad.r2.dev/index.html,phishing_resources/fully_downloaded_web_pages/434_r2/pub-f299ed5a53554671a7c61c793888b7ad.r2.dev/index.html
435,pub-94725342a7ec446a9e3eb487ee4c23ef.r2.dev/index.html,phishing_resources/fully_downloaded_web_pages/435_r2/pub-94725342a7ec446a9e3eb487ee4c23ef.r2.dev/index.html
436,pub-82617452b2d041009225f84cc63f301a.r2.dev/auth_gen.html,phishing_resources/fully_downloaded_web_pages/436_r2/pub-82617452b2d041009225f84cc63f301a.r2.dev/auth_gen.html
437,pub-7afbc87b8c2a4462a2c820d8a75b3f3c.r2.dev/index.html,phishing_resources/fully_downloaded_web_pages/437_r2/pub-7afbc87b8c2a4462a2c820d8a75b3f3c.r2.dev/index.html
438,pub-5d2be2ec5f8c4467814e55e60cbc6176.r2.dev/index.html,phishing_resources/fully_downloaded_web_pages/438_r2/pub-5d2be2ec5f8c4467814e55e60cbc6176.r2.dev/index.html
439,pub-257c4953131541f28361b9046cd3ab16.r2.dev/index.html,phishing_resources/fully_downloaded_web_pages/439_r2/pub-257c4953131541f28361b9046cd3ab16.r2.dev/index.html
440,pub-0f617cf046634d74a28566ce4b35830e.r2.dev/index.html,phishing_resources/fully_downloaded_web_pages/440_r2/pub-0f617cf046634d74a28566ce4b35830e.r2.dev/index.html
441,pub-09220658eb1e4974bc829913a50fad72.r2.dev/index.html,phishing_resources/fully_downloaded_web_pages/441_r2/pub-09220658eb1e4974bc829913a50fad72.r2.dev/index.html
442,mtmac-store.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/442_mtmac-store/mtmac-store.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
443,mi-outlook-mx.click/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/443_mi-outlook-mx/mi-outlook-mx.click/icloud2022-esp.php/isignesp.php/isignesp.php.html
444,location-mapps.click/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/444_location-mapps/location-mapps.click/icloud2022-esp.php/isignesp.php/isignesp.php.html
446,geemennilogii.gitbook.io/us/,phishing_resources/fully_downloaded_web_pages/446_gitbook/geemennilogii.gitbook.io/us/index.html
447,garantiaapple.com/s2.php,phishing_resources/fully_downloaded_web_pages/447_garantiaapple/garantiaapple.com/s2.php/s2.php.html
449,encontrar-lostdevice.app/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/449_encontrar-lostdevice/encontrar-lostdevice.app/icloud2022-esp.php/isignesp.php/isignesp.php.html
450,encontrarapp-lostdevice.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/450_encontrarapp-lostdevice/encontrarapp-lostdevice.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
451,encontrarapp-lostdevice.com/icloud2022-esp.php/,phishing_resources/fully_downloaded_web_pages/451_encontrarapp-lostdevice/encontrarapp-lostdevice.com/icloud2022-esp.php/index.html
452,consobisproslogin.gitbook.io/us/,phishing_resources/fully_downloaded_web_pages/452_gitbook/consobisproslogin.gitbook.io/us/index.html
453,coinnbbasuproslogen.gitbook.io/us/,phishing_resources/fully_downloaded_web_pages/453_gitbook/coinnbbasuproslogen.gitbook.io/us/index.html
454,cloud-is.com/icloud2022-esp.php/,phishing_resources/fully_downloaded_web_pages/454_cloud-is/cloud-is.com/icloud2022-esp.php/index.html
455,cloud-iclo.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/455_cloud-iclo/cloud-iclo.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
456,cloud-iclo.com/icloud2022-esp.php/,phishing_resources/fully_downloaded_web_pages/456_cloud-iclo/cloud-iclo.com/icloud2022-esp.php/index.html
457,appl-suportt.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/457_appl-suportt/appl-suportt.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
458,appl-suportt.com/icloud2022-esp.php/,phishing_resources/fully_downloaded_web_pages/458_appl-suportt/appl-suportt.com/icloud2022-esp.php/index.html
459,appl-suport.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/459_appl-suport/appl-suport.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
460,apdevice-us.com/icloud2022-esp.php/isignesp.php,phishing_resources/fully_downloaded_web_pages/460_apdevice-us/apdevice-us.com/icloud2022-esp.php/isignesp.php/isignesp.php.html
464,www.samyinyue.com/fr.php,phishing_resources/fully_downloaded_web_pages/464_samyinyue/www.samyinyue.com/fr.php/fr.php.html
465,www.netusps.com/collections/patriotic-flag/products/u-s-flag-2022-9683,phishing_resources/fully_downloaded_web_pages/465_netusps/www.netusps.com/collections/patriotic-flag/products/u-s-flag-2022-9683/www.netusps.com.html
466,www.misoporte-appl.com/icloud2022-esp.php,phishing_resources/fully_downloaded_web_pages/466_misoporte-appl/www.misoporte-appl.com/icloud2022-esp.php/icloud2022-esp.php.html
467,www.isupport-device-id.com/icloud-archivos/code2022esp.php,phishing_resources/fully_downloaded_web_pages/467_isupport-device-id/www.isupport-device-id.com/icloud-archivos/code2022esp.php/code2022esp.php.html
470,web3linksync.pages.dev/,phishing_resources/fully_downloaded_web_pages/470_pages/web3linksync.pages.dev/index.html
471,verifiedmeme.pages.dev/wallet/assets/unpkg.com/f..*@1.5.3/dist/wallet/assets/js/bootstrap.min.js,phishing_resources/fully_downloaded_web_pages/471_pages/verifiedmeme.pages.dev/wallet/assets/unpkg.com/f..*@1.5.3/dist/wallet/assets/js/bootstrap.min.js/7ba1845221e09.js.html
472,teiegraxm.icu/,phishing_resources/fully_downloaded_web_pages/472_teiegraxm/teiegraxm.icu/index.html
473,yoswap.fi/,phishing_resources/fully_downloaded_web_pages/473_yoswap/yoswap.fi/index.html
474,yathuchandran.github.io/Metamask.clone/,phishing_resources/fully_downloaded_web_pages/474_github/yathuchandran.github.io/Metamask.clone/index.html
475,yahoomailloginservice0.weebly.com/,phishing_resources/fully_downloaded_web_pages/475_weebly/yahoomailloginservice0.weebly.com/index.html
476,www-bt006.com/,phishing_resources/fully_downloaded_web_pages/476_www-bt006/www-bt006.com/index.html
478,trustlougin.gitbook.io/,phishing_resources/fully_downloaded_web_pages/478_gitbook/trustlougin.gitbook.io/index.html
480,tracking-ch-parcel.com/app/index.php,phishing_resources/fully_downloaded_web_pages/480_tracking-ch-parcel/tracking-ch-parcel.com/app/index.php/index.php.html
481,teamswisspassid.sviluppo.host/CHFINAL/40065,phishing_resources/fully_downloaded_web_pages/481_sviluppo/teamswisspassid.sviluppo.host/CHFINAL/40065/40065.html
482,teamswisspassid.sviluppo.host/CHFINAL/24233,phishing_resources/fully_downloaded_web_pages/482_sviluppo/teamswisspassid.sviluppo.host/CHFINAL/24233/24233.html
483,t0kenp0cket.com/,phishing_resources/fully_downloaded_web_pages/483_t0kenp0cket/t0kenp0cket.com/index.html
484,swaq.luxxeeu.com/,phishing_resources/fully_downloaded_web_pages/484_luxxeeu/swaq.luxxeeu.com/index.html
485,soportte-us.sa.com/icloud2022-esp.php/isignesp.php/,phishing_resources/fully_downloaded_web_pages/485_sa/soportte-us.sa.com/icloud2022-esp.php/isignesp.php/index.html
487,shikhil8137.github.io/Netflix-Clone,phishing_resources/fully_downloaded_web_pages/487_github/shikhil8137.github.io/Netflix-Clone/Netflix-Clone.html
489,saadkhan456.github.io/Netflix-Clone-Front-end-,phishing_resources/fully_downloaded_web_pages/489_github/saadkhan456.github.io/Netflix-Clone-Front-end-/Netflix-Clone-Front-end-.html
490,rogue-orange-foe.glitch.me/public/USANFCU.html,phishing_resources/fully_downloaded_web_pages/490_glitch/rogue-orange-foe.glitch.me/public/USANFCU.html
492,pub-8306aee59b9b43ed8810c9801b9d7de4.r2.dev/JN33051.html,phishing_resources/fully_downloaded_web_pages/492_r2/pub-8306aee59b9b43ed8810c9801b9d7de4.r2.dev/JN33051.html
493,pub-44d87b359f3f4d64b6f9f07a5acdf34a.r2.dev/home.html,phishing_resources/fully_downloaded_web_pages/493_r2/pub-44d87b359f3f4d64b6f9f07a5acdf34a.r2.dev/home.html
494,pub-4045a67b9e764386a724749f8ab6e56e.r2.dev/MetaMask.html,phishing_resources/fully_downloaded_web_pages/494_r2/pub-4045a67b9e764386a724749f8ab6e56e.r2.dev/MetaMask.html
495,pub-0f52fb066a6c428690b129a1b8ae38d4.r2.dev/navig.html,phishing_resources/fully_downloaded_web_pages/495_r2/pub-0f52fb066a6c428690b129a1b8ae38d4.r2.dev/navig.html
499,pavanputta5454.github.io/Netflix_Home_Page,phishing_resources/fully_downloaded_web_pages/499_github/pavanputta5454.github.io/Netflix_Home_Page/Netflix_Home_Page.html
501,sonai-w1qaz.vercel.app/,phishing_resources/fully_downloaded_web_pages/501_vercel/sonai-w1qaz.vercel.app/index.html
506,nitin073.github.io/Netflix,phishing_resources/fully_downloaded_web_pages/506_github/nitin073.github.io/Netflix/Netflix.html
508,new4dijsiaogeneratedlinksfnaiso4basdjhkadasclouddjsakdds.pages.dev/,phishing_resources/fully_downloaded_web_pages/508_pages/new4dijsiaogeneratedlinksfnaiso4basdjhkadasclouddjsakdds.pages.dev/index.html
510,mwalletconneect.gitbook.io/,phishing_resources/fully_downloaded_web_pages/510_gitbook/mwalletconneect.gitbook.io/index.html
511,smoga.luxxeeu.com/,phishing_resources/fully_downloaded_web_pages/511_luxxeeu/smoga.luxxeeu.com/index.html
513,metamskigoen.gitbook.io/,phishing_resources/fully_downloaded_web_pages/513_gitbook/metamskigoen.gitbook.io/index.html
514,metamasskluginn.blogspot.ie/,phishing_resources/fully_downloaded_web_pages/514_blogspot/metamasskluginn.blogspot.ie/index.html
515,metamaskinc.blogspot.ie/,phishing_resources/fully_downloaded_web_pages/515_blogspot/metamaskinc.blogspot.ie/index.html
516,meta.com-case0950498.com/help/contact/679698480283467,phishing_resources/fully_downloaded_web_pages/516_com-case0950498/meta.com-case0950498.com/help/contact/679698480283467/679698480283467.html
517,meta.com-case0950498.com/help/contact/641722245234921,phishing_resources/fully_downloaded_web_pages/517_com-case0950498/meta.com-case0950498.com/help/contact/641722245234921/641722245234921.html
518,meta.com-case0950498.com/help/contact/593982700072984,phishing_resources/fully_downloaded_web_pages/518_com-case0950498/meta.com-case0950498.com/help/contact/593982700072984/593982700072984.html
519,meta.com-case0950498.com/help/contact/550956853702534,phishing_resources/fully_downloaded_web_pages/519_com-case0950498/meta.com-case0950498.com/help/contact/550956853702534/550956853702534.html
520,meta.com-case0950498.com/help/contact/253415039013574,phishing_resources/fully_downloaded_web_pages/520_com-case0950498/meta.com-case0950498.com/help/contact/253415039013574/253415039013574.html
521,meta.com-case0950498.com/help/contact/153182007265975,phishing_resources/fully_downloaded_web_pages/521_com-case0950498/meta.com-case0950498.com/help/contact/153182007265975/153182007265975.html
522,membership.garenaa.id.vn/css/tunnel.aspx/one-lin.jsp/,phishing_resources/fully_downloaded_web_pages/522_garenaa/membership.garenaa.id.vn/css/tunnel.aspx/one-lin.jsp/index.html
526,lorene.nl/Fedhbk01/Fed_bk/phone.html,phishing_resources/fully_downloaded_web_pages/526_lorene/lorene.nl/Fedhbk01/Fed_bk/phone.html
527,lorene.nl/Fedhbk01/Fed_bk/logn.html,phishing_resources/fully_downloaded_web_pages/527_lorene/lorene.nl/Fedhbk01/Fed_bk/logn.html
528,lorene.nl/Fedhbk01/Fed_bk/index.html,phishing_resources/fully_downloaded_web_pages/528_lorene/lorene.nl/Fedhbk01/Fed_bk/index.html
529,lorene.nl/Fedhbk01/Fed_bk/email.html,phishing_resources/fully_downloaded_web_pages/529_lorene/lorene.nl/Fedhbk01/Fed_bk/email.html
530,loc-iapplemx.info/isignesp.php/,phishing_resources/fully_downloaded_web_pages/530_loc-iapplemx/loc-iapplemx.info/isignesp.php/index.html
531,loc-iapple.info/isignesp.php/,phishing_resources/fully_downloaded_web_pages/531_loc-iapple/loc-iapple.info/isignesp.php/index.html
536,k.ebya.xyz/,phishing_resources/fully_downloaded_web_pages/536_ebya/k.ebya.xyz/index.html
540,imtswrk.com/,phishing_resources/fully_downloaded_web_pages/540_imtswrk/imtswrk.com/index.html
541,imt0ken.me/,phishing_resources/fully_downloaded_web_pages/541_imt0ken/imt0ken.me/index.html
546,gtm.you1.cn/storesteam/app/835960,phishing_resources/fully_downloaded_web_pages/546_you1/gtm.you1.cn/storesteam/app/835960/835960.html
547,ggtkshop.top/,phishing_resources/fully_downloaded_web_pages/547_ggtkshop/ggtkshop.top/index.html
550,freeusps.com/collections/2018/products/scooby-doo-2018-6673/,phishing_resources/fully_downloaded_web_pages/550_freeusps/freeusps.com/collections/2018/products/scooby-doo-2018-6673/index.html
558,dev-555054545451.pantheonsite.io/,phishing_resources/fully_downloaded_web_pages/558_pantheonsite/dev-555054545451.pantheonsite.io/index.html
561,coinbase-signin.gitbook.io/,phishing_resources/fully_downloaded_web_pages/561_gitbook/coinbase-signin.gitbook.io/index.html
562,centralconnect.ca/wp-admin/ab0455a0-8d03-46b9-b18b-df2f57b9e44c.Accer.comptes.Credit.Agricole.fr/Client/dep.html,phishing_resources/fully_downloaded_web_pages/562_centralconnect/centralconnect.ca/wp-admin/ab0455a0-8d03-46b9-b18b-df2f57b9e44c.Accer.comptes.Credit.Agricole.fr/Client/dep.html
563,caffaabe0f3523e7.28365222.vip/home,phishing_resources/fully_downloaded_web_pages/563_28365222/caffaabe0f3523e7.28365222.vip/home/home.html
564,businessrequestcenter.com/contact/4228681290/,phishing_resources/fully_downloaded_web_pages/564_businessrequestcenter/businessrequestcenter.com/contact/4228681290/index.html
566,boliwnx-alwinfs-colivak-boening.pages.dev/help/contact/about.php,phishing_resources/fully_downloaded_web_pages/566_pages/boliwnx-alwinfs-colivak-boening.pages.dev/help/contact/about.php/about.php.html
567,bafybeigsbajzitk7cfdup4d2tlbmn7ec7hpd65jxrpym5z27kdvd7b475i.ipfs.dweb.link/,phishing_resources/fully_downloaded_web_pages/567_dweb/bafybeigsbajzitk7cfdup4d2tlbmn7ec7hpd65jxrpym5z27kdvd7b475i.ipfs.dweb.link/index.html
568,bafybeifxjp3hbkubuievinozhsah7pkstwph3dl5qrjmh543iewdh6nb4q.ipfs.dweb.link/,phishing_resources/fully_downloaded_web_pages/568_dweb/bafybeifxjp3hbkubuievinozhsah7pkstwph3dl5qrjmh543iewdh6nb4q.ipfs.dweb.link/index.html
569,bafybeifj2mlhaugtpk6d5q747zymzea6layzozbtrnucqfco6nltxbfl7a.ipfs.dweb.link/,phishing_resources/fully_downloaded_web_pages/569_dweb/bafybeifj2mlhaugtpk6d5q747zymzea6layzozbtrnucqfco6nltxbfl7a.ipfs.dweb.link/index.html
570,bafybeifei435ns6k3xeaalhyxcar56rmd3bbxaxvjv3tjl56e76l5rc7oa.ipfs.dweb.link/,phishing_resources/fully_downloaded_web_pages/570_dweb/bafybeifei435ns6k3xeaalhyxcar56rmd3bbxaxvjv3tjl56e76l5rc7oa.ipfs.dweb.link/index.html
571,bafybeiau6527ihtsum5ielajbxxzeuymfuqnkiiclk5uzje2hohaibymrq.ipfs.dweb.link/,phishing_resources/fully_downloaded_web_pages/571_dweb/bafybeiau6527ihtsum5ielajbxxzeuymfuqnkiiclk5uzje2hohaibymrq.ipfs.dweb.link/index.html
572,bafkreihtejm4zrt6naosjqeemhlru37zzotfaq5nhgjjm3bfzvcq3iewd4.ipfs.dweb.link/,phishing_resources/fully_downloaded_web_pages/572_dweb/bafkreihtejm4zrt6naosjqeemhlru37zzotfaq5nhgjjm3bfzvcq3iewd4.ipfs.dweb.link/index.html
574,bafkreiedhwexafnvvwi743dw3bss5fml2xcouoxjdyyfq3d3kidmwrr6ey.ipfs.cf-ipfs.com/,phishing_resources/fully_downloaded_web_pages/574_cf-ipfs/bafkreiedhwexafnvvwi743dw3bss5fml2xcouoxjdyyfq3d3kidmwrr6ey.ipfs.cf-ipfs.com/index.html
